family,genus,in_sa,order,species
Zosteropidae,Zosterops,False,PASSERIFORMES,meeki
Zosteropidae,Zosterops,False,PASSERIFORMES,hypoxanthus
Zosteropidae,Zosterops,False,PASSERIFORMES,mysorensis
Zosteropidae,Zosterops,False,PASSERIFORMES,fuscicapilla
Zosteropidae,Zosterops,False,PASSERIFORMES,buruensis
Zosteropidae,Zosterops,False,PASSERIFORMES,kuehni
Zosteropidae,Zosterops,False,PASSERIFORMES,novaeguineae
Zosteropidae,Zosterops,False,PASSERIFORMES,metcalfii
Zosteropidae,Zosterops,False,PASSERIFORMES,natalis
Zosteropidae,Zosterops,False,PASSERIFORMES,luteus
Zosteropidae,Zosterops,False,PASSERIFORMES,griseotinctus
Zosteropidae,Zosterops,False,PASSERIFORMES,rennellianus
Zosteropidae,Zosterops,False,PASSERIFORMES,vellalavella
Zosteropidae,Zosterops,False,PASSERIFORMES,luteirostris
Zosteropidae,Zosterops,False,PASSERIFORMES,splendidus
Zosteropidae,Zosterops,False,PASSERIFORMES,kulambangrae
Zosteropidae,Zosterops,False,PASSERIFORMES,tetiparius
Zosteropidae,Zosterops,False,PASSERIFORMES,murphyi
Zosteropidae,Zosterops,False,PASSERIFORMES,rendovae
Zosteropidae,Zosterops,False,PASSERIFORMES,stresemanni
Zosteropidae,Zosterops,False,PASSERIFORMES,sanctaecrucis
Zosteropidae,Zosterops,False,PASSERIFORMES,gibbsi
Zosteropidae,Zosterops,False,PASSERIFORMES,samoensis
Zosteropidae,Zosterops,False,PASSERIFORMES,explorator
Zosteropidae,Zosterops,False,PASSERIFORMES,flavifrons
Zosteropidae,Zosterops,False,PASSERIFORMES,minutus
Zosteropidae,Zosterops,False,PASSERIFORMES,xanthochroa
Zosteropidae,Zosterops,False,PASSERIFORMES,lateralis
Zosteropidae,Zosterops,False,PASSERIFORMES,tenuirostris
Zosteropidae,Zosterops,False,PASSERIFORMES,strenuus
Zosteropidae,Zosterops,False,PASSERIFORMES,albogularis
Zosteropidae,Zosterops,False,PASSERIFORMES,inornatus
Zosteropidae,Zosterops,False,PASSERIFORMES,cinereus
Zosteropidae,Zosterops,False,PASSERIFORMES,ponapensis
Zosteropidae,Zosterops,False,PASSERIFORMES,oleagineus
Zosteropidae,Zosterops,False,PASSERIFORMES,finschii
Zosteropidae,Zosterops,False,PASSERIFORMES,socotranus
Zosteropidae,Zosterops,False,PASSERIFORMES,ficedulinus
Zosteropidae,Zosterops,False,PASSERIFORMES,griseovirescens
Zosteropidae,Zosterops,False,PASSERIFORMES,feae
Zosteropidae,Zosterops,False,PASSERIFORMES,lugubris
Zosteropidae,Zosterops,False,PASSERIFORMES,leucophaeus
Zosteropidae,Zosterops,False,PASSERIFORMES,mbuluensis
Zosteropidae,Zosterops,False,PASSERIFORMES,abyssinicus
Zosteropidae,Zosterops,False,PASSERIFORMES,flavilateralis
Zosteropidae,Zosterops,False,PASSERIFORMES,modestus
Zosteropidae,Zosterops,False,PASSERIFORMES,aldabrensis
Zosteropidae,Zosterops,False,PASSERIFORMES,kirki
Zosteropidae,Zosterops,False,PASSERIFORMES,mayottensis
Zosteropidae,Zosterops,False,PASSERIFORMES,maderaspatanus
Zosteropidae,Zosterops,False,PASSERIFORMES,silvanus
Zosteropidae,Zosterops,False,PASSERIFORMES,winifredae
Zosteropidae,Zosterops,False,PASSERIFORMES,pallidus
Zosteropidae,Zosterops,False,PASSERIFORMES,virens
Zosteropidae,Zosterops,False,PASSERIFORMES,anderssoni
Zosteropidae,Zosterops,False,PASSERIFORMES,melanocephalus
Zosteropidae,Zosterops,False,PASSERIFORMES,brunneus
Zosteropidae,Zosterops,False,PASSERIFORMES,stenocricotus
Zosteropidae,Zosterops,False,PASSERIFORMES,poliogastrus
Zosteropidae,Zosterops,False,PASSERIFORMES,kikuyuensis
Zosteropidae,Zosterops,False,PASSERIFORMES,eurycricotus
Zosteropidae,Zosterops,False,PASSERIFORMES,senegalensis
Zosteropidae,Zosterops,False,PASSERIFORMES,stuhlmanni
Zosteropidae,Zosterops,False,PASSERIFORMES,vaughani
Modulatricidae,Modulatrix,False,PASSERIFORMES,stictigula
Modulatricidae,Arcanator,False,PASSERIFORMES,orostruthus
Modulatricidae,Kakamega,False,PASSERIFORMES,poliothorax
Promeropidae,Promerops,False,PASSERIFORMES,cafer
Promeropidae,Promerops,False,PASSERIFORMES,gurneyi
Irenidae,Irena,False,PASSERIFORMES,puella
Irenidae,Irena,False,PASSERIFORMES,cyanogastra
Regulidae,Regulus,False,PASSERIFORMES,ignicapilla
Regulidae,Regulus,False,PASSERIFORMES,goodfellowi
Regulidae,Regulus,False,PASSERIFORMES,regulus
Regulidae,Regulus,False,PASSERIFORMES,madeirensis
Regulidae,Regulus,False,PASSERIFORMES,satrapa
Regulidae,Regulus,False,PASSERIFORMES,calendula
Elachuridae,Elachura,False,PASSERIFORMES,formosa
Hyliotidae,Hyliota,False,PASSERIFORMES,flavigaster
Hyliotidae,Hyliota,False,PASSERIFORMES,australis
Hyliotidae,Hyliota,False,PASSERIFORMES,usambara
Hyliotidae,Hyliota,False,PASSERIFORMES,violacea
Troglodytidae,Campylorhynchus,True,PASSERIFORMES,albobrunneus
Troglodytidae,Campylorhynchus,True,PASSERIFORMES,zonatus
Troglodytidae,Campylorhynchus,False,PASSERIFORMES,megalopterus
Troglodytidae,Campylorhynchus,True,PASSERIFORMES,nuchalis
Troglodytidae,Campylorhynchus,True,PASSERIFORMES,fasciatus
Troglodytidae,Campylorhynchus,False,PASSERIFORMES,chiapensis
Troglodytidae,Campylorhynchus,True,PASSERIFORMES,griseus
Troglodytidae,Campylorhynchus,False,PASSERIFORMES,rufinucha
Troglodytidae,Campylorhynchus,False,PASSERIFORMES,humilis
Troglodytidae,Campylorhynchus,False,PASSERIFORMES,capistratus
Troglodytidae,Campylorhynchus,False,PASSERIFORMES,gularis
Troglodytidae,Campylorhynchus,False,PASSERIFORMES,jocosus
Troglodytidae,Campylorhynchus,False,PASSERIFORMES,yucatanicus
Troglodytidae,Campylorhynchus,True,PASSERIFORMES,brunneicapillus
Troglodytidae,Campylorhynchus,True,PASSERIFORMES,turdinus
Troglodytidae,Odontorchilus,True,PASSERIFORMES,branickii
Troglodytidae,Odontorchilus,True,PASSERIFORMES,cinereus
Troglodytidae,Salpinctes,False,PASSERIFORMES,obsoletus
Troglodytidae,Catherpes,False,PASSERIFORMES,mexicanus
Troglodytidae,Hylorchilus,False,PASSERIFORMES,sumichrasti
Troglodytidae,Hylorchilus,False,PASSERIFORMES,navai
Troglodytidae,Cinnycerthia,True,PASSERIFORMES,unirufa
Troglodytidae,Cinnycerthia,True,PASSERIFORMES,olivascens
Troglodytidae,Cinnycerthia,True,PASSERIFORMES,peruana
Troglodytidae,Cinnycerthia,True,PASSERIFORMES,fulva
Troglodytidae,Cistothorus,True,PASSERIFORMES,stellaris
Troglodytidae,Cistothorus,True,PASSERIFORMES,meridae
Troglodytidae,Cistothorus,True,PASSERIFORMES,apolinari
Troglodytidae,Cistothorus,True,PASSERIFORMES,platensis
Troglodytidae,Cistothorus,False,PASSERIFORMES,palustris
Troglodytidae,Thryomanes,False,PASSERIFORMES,bewickii
Troglodytidae,Ferminia,False,PASSERIFORMES,cerverai
Troglodytidae,Pheugopedius,False,PASSERIFORMES,atrogularis
Troglodytidae,Pheugopedius,True,PASSERIFORMES,spadix
Troglodytidae,Pheugopedius,True,PASSERIFORMES,fasciatoventris
Troglodytidae,Pheugopedius,True,PASSERIFORMES,euophrys
Troglodytidae,Pheugopedius,True,PASSERIFORMES,eisenmanni
Troglodytidae,Pheugopedius,True,PASSERIFORMES,genibarbis
Troglodytidae,Pheugopedius,True,PASSERIFORMES,mystacalis
Troglodytidae,Pheugopedius,True,PASSERIFORMES,coraya
Troglodytidae,Pheugopedius,False,PASSERIFORMES,felix
Troglodytidae,Pheugopedius,False,PASSERIFORMES,maculipectus
Troglodytidae,Pheugopedius,True,PASSERIFORMES,rutilus
Troglodytidae,Pheugopedius,True,PASSERIFORMES,sclateri
Troglodytidae,Thryophilus,False,PASSERIFORMES,pleurostictus
Troglodytidae,Thryophilus,True,PASSERIFORMES,rufalbus
Troglodytidae,Thryophilus,True,PASSERIFORMES,sernai
Troglodytidae,Thryophilus,True,PASSERIFORMES,nicefori
Troglodytidae,Thryophilus,False,PASSERIFORMES,sinaloa
Troglodytidae,Cantorchilus,False,PASSERIFORMES,modestus
Troglodytidae,Cantorchilus,False,PASSERIFORMES,zeledoni
Troglodytidae,Cantorchilus,False,PASSERIFORMES,elutus
Troglodytidae,Cantorchilus,True,PASSERIFORMES,leucotis
Troglodytidae,Cantorchilus,True,PASSERIFORMES,superciliaris
Troglodytidae,Cantorchilus,True,PASSERIFORMES,guarayanus
Troglodytidae,Cantorchilus,True,PASSERIFORMES,longirostris
Troglodytidae,Cantorchilus,True,PASSERIFORMES,griseus
Troglodytidae,Cantorchilus,False,PASSERIFORMES,semibadius
Troglodytidae,Cantorchilus,True,PASSERIFORMES,nigricapillus
Troglodytidae,Cantorchilus,False,PASSERIFORMES,thoracicus
Troglodytidae,Cantorchilus,True,PASSERIFORMES,leucopogon
Troglodytidae,Thryothorus,True,PASSERIFORMES,ludovicianus
Troglodytidae,Troglodytes,False,PASSERIFORMES,troglodytes
Troglodytidae,Troglodytes,False,PASSERIFORMES,hiemalis
Troglodytidae,Troglodytes,False,PASSERIFORMES,pacificus
Troglodytidae,Troglodytes,False,PASSERIFORMES,tanneri
Troglodytidae,Troglodytes,True,PASSERIFORMES,aedon
Troglodytidae,Troglodytes,True,PASSERIFORMES,cobbi
Troglodytidae,Troglodytes,False,PASSERIFORMES,sissonii
Troglodytidae,Troglodytes,False,PASSERIFORMES,rufociliatus
Troglodytidae,Troglodytes,False,PASSERIFORMES,ochraceus
Troglodytidae,Troglodytes,True,PASSERIFORMES,solstitialis
Troglodytidae,Troglodytes,True,PASSERIFORMES,monticola
Troglodytidae,Troglodytes,True,PASSERIFORMES,rufulus
Troglodytidae,Thryorchilus,False,PASSERIFORMES,browni
Troglodytidae,Uropsila,False,PASSERIFORMES,leucogastra
Troglodytidae,Henicorhina,True,PASSERIFORMES,leucosticta
Troglodytidae,Henicorhina,True,PASSERIFORMES,leucophrys
Troglodytidae,Henicorhina,True,PASSERIFORMES,anachoreta
Troglodytidae,Henicorhina,True,PASSERIFORMES,leucoptera
Troglodytidae,Henicorhina,True,PASSERIFORMES,negreti
Troglodytidae,Microcerculus,False,PASSERIFORMES,philomela
Troglodytidae,Microcerculus,True,PASSERIFORMES,marginatus
Troglodytidae,Microcerculus,True,PASSERIFORMES,ustulatus
Troglodytidae,Microcerculus,True,PASSERIFORMES,bambla
Troglodytidae,Cyphorhinus,True,PASSERIFORMES,thoracicus
Troglodytidae,Cyphorhinus,True,PASSERIFORMES,arada
Troglodytidae,Cyphorhinus,True,PASSERIFORMES,phaeocephalus
Polioptilidae,Microbates,True,PASSERIFORMES,collaris
Polioptilidae,Microbates,True,PASSERIFORMES,cinereiventris
Polioptilidae,Ramphocaenus,True,PASSERIFORMES,melanurus
Polioptilidae,Ramphocaenus,True,PASSERIFORMES,sticturus
Polioptilidae,Polioptila,False,PASSERIFORMES,caerulea
Polioptilidae,Polioptila,True,PASSERIFORMES,melanura
Polioptilidae,Polioptila,True,PASSERIFORMES,californica
Polioptilidae,Polioptila,False,PASSERIFORMES,lembeyei
Polioptilidae,Polioptila,False,PASSERIFORMES,albiloris
Polioptilidae,Polioptila,False,PASSERIFORMES,albiventris
Polioptilidae,Polioptila,True,PASSERIFORMES,nigriceps
Polioptilidae,Polioptila,True,PASSERIFORMES,plumbea
Polioptilidae,Polioptila,True,PASSERIFORMES,lactea
Polioptilidae,Polioptila,True,PASSERIFORMES,guianensis
Polioptilidae,Polioptila,True,PASSERIFORMES,facilis
Polioptilidae,Polioptila,True,PASSERIFORMES,paraensis
Polioptilidae,Polioptila,True,PASSERIFORMES,attenboroughi
Polioptilidae,Polioptila,True,PASSERIFORMES,clementsi
Polioptilidae,Polioptila,True,PASSERIFORMES,schistaceigula
Polioptilidae,Polioptila,True,PASSERIFORMES,dumicola
Sittidae,Sitta,False,PASSERIFORMES,europaea
Sittidae,Sitta,False,PASSERIFORMES,arctica
Sittidae,Sitta,False,PASSERIFORMES,nagaensis
Sittidae,Sitta,False,PASSERIFORMES,cashmirensis
Sittidae,Sitta,False,PASSERIFORMES,castanea
Sittidae,Sitta,False,PASSERIFORMES,cinnamoventris
Sittidae,Sitta,False,PASSERIFORMES,neglecta
Sittidae,Sitta,False,PASSERIFORMES,himalayensis
Sittidae,Sitta,False,PASSERIFORMES,victoriae
Sittidae,Sitta,False,PASSERIFORMES,pygmaea
Sittidae,Sitta,True,PASSERIFORMES,pusilla
Sittidae,Sitta,False,PASSERIFORMES,whiteheadi
Sittidae,Sitta,False,PASSERIFORMES,ledanti
Sittidae,Sitta,False,PASSERIFORMES,krueperi
Sittidae,Sitta,False,PASSERIFORMES,yunnanensis
Sittidae,Sitta,False,PASSERIFORMES,canadensis
Sittidae,Sitta,False,PASSERIFORMES,villosa
Sittidae,Sitta,False,PASSERIFORMES,leucopsis
Sittidae,Sitta,False,PASSERIFORMES,przewalskii
Sittidae,Sitta,False,PASSERIFORMES,carolinensis
Sittidae,Sitta,False,PASSERIFORMES,neumayer
Sittidae,Sitta,False,PASSERIFORMES,tephronota
Sittidae,Sitta,False,PASSERIFORMES,frontalis
Sittidae,Sitta,False,PASSERIFORMES,solangiae
Sittidae,Sitta,False,PASSERIFORMES,oenochlamys
Sittidae,Sitta,False,PASSERIFORMES,azurea
Sittidae,Sitta,False,PASSERIFORMES,magna
Sittidae,Sitta,False,PASSERIFORMES,formosa
Tichodromidae,Tichodroma,False,PASSERIFORMES,muraria
Certhiidae,Certhia,False,PASSERIFORMES,familiaris
Certhiidae,Certhia,False,PASSERIFORMES,hodgsoni
Certhiidae,Certhia,False,PASSERIFORMES,americana
Certhiidae,Certhia,False,PASSERIFORMES,brachydactyla
Certhiidae,Certhia,False,PASSERIFORMES,himalayana
Certhiidae,Certhia,False,PASSERIFORMES,nipalensis
Certhiidae,Certhia,False,PASSERIFORMES,discolor
Certhiidae,Certhia,False,PASSERIFORMES,manipurensis
Certhiidae,Certhia,False,PASSERIFORMES,tianquanensis
Certhiidae,Salpornis,False,PASSERIFORMES,spilonota
Certhiidae,Salpornis,False,PASSERIFORMES,salvadori
Mimidae,Dumetella,False,PASSERIFORMES,carolinensis
Mimidae,Melanoptila,False,PASSERIFORMES,glabrirostris
Mimidae,Mimus,False,PASSERIFORMES,polyglottos
Mimidae,Mimus,True,PASSERIFORMES,gilvus
Mimidae,Mimus,False,PASSERIFORMES,gundlachii
Mimidae,Mimus,True,PASSERIFORMES,thenca
Mimidae,Mimus,True,PASSERIFORMES,longicaudatus
Mimidae,Mimus,True,PASSERIFORMES,saturninus
Mimidae,Mimus,True,PASSERIFORMES,patagonicus
Mimidae,Mimus,True,PASSERIFORMES,triurus
Mimidae,Mimus,True,PASSERIFORMES,dorsalis
Mimidae,Mimus,True,PASSERIFORMES,parvulus
Mimidae,Mimus,True,PASSERIFORMES,trifasciatus
Mimidae,Mimus,True,PASSERIFORMES,macdonaldi
Mimidae,Mimus,True,PASSERIFORMES,melanotis
Mimidae,Mimus,False,PASSERIFORMES,graysoni
Mimidae,Oreoscoptes,True,PASSERIFORMES,montanus
Mimidae,Toxostoma,False,PASSERIFORMES,rufum
Mimidae,Toxostoma,False,PASSERIFORMES,longirostre
Mimidae,Toxostoma,False,PASSERIFORMES,guttatum
Mimidae,Toxostoma,False,PASSERIFORMES,cinereum
Mimidae,Toxostoma,True,PASSERIFORMES,bendirei
Mimidae,Toxostoma,False,PASSERIFORMES,ocellatum
Mimidae,Toxostoma,True,PASSERIFORMES,curvirostre
Mimidae,Toxostoma,False,PASSERIFORMES,redivivum
Mimidae,Toxostoma,True,PASSERIFORMES,crissale
Mimidae,Toxostoma,True,PASSERIFORMES,lecontei
Mimidae,Ramphocinclus,False,PASSERIFORMES,brachyurus
Mimidae,Melanotis,False,PASSERIFORMES,caerulescens
Mimidae,Melanotis,False,PASSERIFORMES,hypoleucus
Mimidae,Allenia,False,PASSERIFORMES,fusca
Mimidae,Margarops,False,PASSERIFORMES,fuscatus
Mimidae,Cinclocerthia,False,PASSERIFORMES,ruficauda
Mimidae,Cinclocerthia,False,PASSERIFORMES,gutturalis
Sturnidae,Aplonis,False,PASSERIFORMES,metallica
Sturnidae,Aplonis,False,PASSERIFORMES,circumscripta
Sturnidae,Aplonis,False,PASSERIFORMES,mystacea
Sturnidae,Aplonis,False,PASSERIFORMES,cantoroides
Sturnidae,Aplonis,False,PASSERIFORMES,crassa
Sturnidae,Aplonis,False,PASSERIFORMES,feadensis
Sturnidae,Aplonis,False,PASSERIFORMES,insularis
Sturnidae,Aplonis,False,PASSERIFORMES,magna
Sturnidae,Aplonis,False,PASSERIFORMES,brunneicapillus
Sturnidae,Aplonis,False,PASSERIFORMES,grandis
Sturnidae,Aplonis,False,PASSERIFORMES,dichroa
Sturnidae,Aplonis,False,PASSERIFORMES,zelandica
Sturnidae,Aplonis,False,PASSERIFORMES,striata
Sturnidae,Aplonis,False,PASSERIFORMES,fusca
Sturnidae,Aplonis,False,PASSERIFORMES,santovestris
Sturnidae,Aplonis,False,PASSERIFORMES,panayensis
Sturnidae,Aplonis,False,PASSERIFORMES,mysolensis
Sturnidae,Aplonis,False,PASSERIFORMES,minor
Sturnidae,Aplonis,False,PASSERIFORMES,opaca
Sturnidae,Aplonis,False,PASSERIFORMES,pelzelni
Sturnidae,Aplonis,False,PASSERIFORMES,tabuensis
Sturnidae,Aplonis,False,PASSERIFORMES,atrifusca
Sturnidae,Aplonis,False,PASSERIFORMES,corvina
Sturnidae,Aplonis,False,PASSERIFORMES,mavornata
Sturnidae,Aplonis,False,PASSERIFORMES,cinerascens
Sturnidae,Mino,False,PASSERIFORMES,dumontii
Sturnidae,Mino,False,PASSERIFORMES,kreffti
Sturnidae,Mino,False,PASSERIFORMES,anais
Sturnidae,Basilornis,False,PASSERIFORMES,celebensis
Sturnidae,Basilornis,False,PASSERIFORMES,galeatus
Sturnidae,Basilornis,False,PASSERIFORMES,corythaix
Sturnidae,Basilornis,False,PASSERIFORMES,mirandus
Sturnidae,Sarcops,False,PASSERIFORMES,calvus
Sturnidae,Streptocitta,False,PASSERIFORMES,albicollis
Sturnidae,Streptocitta,False,PASSERIFORMES,albertinae
Sturnidae,Enodes,False,PASSERIFORMES,erythrophris
Sturnidae,Scissirostrum,False,PASSERIFORMES,dubium
Sturnidae,Saroglossa,False,PASSERIFORMES,spilopterus
Sturnidae,Ampeliceps,False,PASSERIFORMES,coronatus
Sturnidae,Gracula,False,PASSERIFORMES,ptilogenys
Sturnidae,Gracula,False,PASSERIFORMES,religiosa
Sturnidae,Gracula,False,PASSERIFORMES,indica
Sturnidae,Gracula,False,PASSERIFORMES,robusta
Sturnidae,Gracula,False,PASSERIFORMES,enganensis
Sturnidae,Acridotheres,False,PASSERIFORMES,grandis
Sturnidae,Acridotheres,False,PASSERIFORMES,cristatellus
Sturnidae,Acridotheres,False,PASSERIFORMES,javanicus
Sturnidae,Acridotheres,False,PASSERIFORMES,cinereus
Sturnidae,Acridotheres,False,PASSERIFORMES,fuscus
Sturnidae,Acridotheres,False,PASSERIFORMES,albocinctus
Sturnidae,Acridotheres,False,PASSERIFORMES,ginginianus
Sturnidae,Acridotheres,False,PASSERIFORMES,tristis
Sturnidae,Acridotheres,False,PASSERIFORMES,melanopterus
Sturnidae,Acridotheres,False,PASSERIFORMES,burmannicus
Sturnidae,Spodiopsar,False,PASSERIFORMES,sericeus
Sturnidae,Spodiopsar,False,PASSERIFORMES,cineraceus
Sturnidae,Gracupica,False,PASSERIFORMES,nigricollis
Sturnidae,Gracupica,False,PASSERIFORMES,contra
Sturnidae,Agropsar,False,PASSERIFORMES,sturninus
Sturnidae,Agropsar,False,PASSERIFORMES,philippensis
Sturnidae,Sturnia,False,PASSERIFORMES,sinensis
Sturnidae,Sturnia,False,PASSERIFORMES,malabarica
Sturnidae,Sturnia,False,PASSERIFORMES,erythropygia
Sturnidae,Sturnia,False,PASSERIFORMES,blythii
Sturnidae,Sturnia,False,PASSERIFORMES,pagodarum
Sturnidae,Sturnornis,False,PASSERIFORMES,albofrontatus
Sturnidae,Leucopsar,False,PASSERIFORMES,rothschildi
Sturnidae,Fregilupus,False,PASSERIFORMES,varius
Sturnidae,Necropsar,False,PASSERIFORMES,rodericanus
Sturnidae,Pastor,False,PASSERIFORMES,roseus
Sturnidae,Sturnus,False,PASSERIFORMES,vulgaris
Sturnidae,Sturnus,False,PASSERIFORMES,unicolor
Sturnidae,Creatophora,False,PASSERIFORMES,cinerea
Sturnidae,Notopholia,False,PASSERIFORMES,corusca
Sturnidae,Hylopsar,False,PASSERIFORMES,purpureiceps
Sturnidae,Hylopsar,False,PASSERIFORMES,cupreocauda
Sturnidae,Lamprotornis,False,PASSERIFORMES,nitens
Sturnidae,Lamprotornis,False,PASSERIFORMES,chalybaeus
Sturnidae,Lamprotornis,False,PASSERIFORMES,chloropterus
Sturnidae,Lamprotornis,False,PASSERIFORMES,elisabeth
Sturnidae,Lamprotornis,False,PASSERIFORMES,chalcurus
Sturnidae,Lamprotornis,False,PASSERIFORMES,splendidus
Sturnidae,Lamprotornis,False,PASSERIFORMES,ornatus
Sturnidae,Lamprotornis,False,PASSERIFORMES,iris
Sturnidae,Lamprotornis,False,PASSERIFORMES,purpureus
Sturnidae,Lamprotornis,False,PASSERIFORMES,purpuroptera
Sturnidae,Lamprotornis,False,PASSERIFORMES,caudatus
Sturnidae,Lamprotornis,False,PASSERIFORMES,regius
Sturnidae,Lamprotornis,False,PASSERIFORMES,mevesii
Sturnidae,Lamprotornis,False,PASSERIFORMES,australis
Sturnidae,Lamprotornis,False,PASSERIFORMES,acuticaudus
Sturnidae,Lamprotornis,False,PASSERIFORMES,superbus
Sturnidae,Lamprotornis,False,PASSERIFORMES,hildebrandti
Sturnidae,Lamprotornis,False,PASSERIFORMES,shelleyi
Sturnidae,Lamprotornis,False,PASSERIFORMES,pulcher
Sturnidae,Lamprotornis,False,PASSERIFORMES,unicolor
Sturnidae,Lamprotornis,False,PASSERIFORMES,fischeri
Sturnidae,Lamprotornis,False,PASSERIFORMES,bicolor
Sturnidae,Lamprotornis,False,PASSERIFORMES,albicapillus
Sturnidae,Hartlaubius,False,PASSERIFORMES,auratus
Sturnidae,Cinnyricinclus,False,PASSERIFORMES,leucogaster
Sturnidae,Onychognathus,False,PASSERIFORMES,morio
Sturnidae,Onychognathus,False,PASSERIFORMES,tenuirostris
Sturnidae,Onychognathus,False,PASSERIFORMES,fulgidus
Sturnidae,Onychognathus,False,PASSERIFORMES,walleri
Sturnidae,Onychognathus,False,PASSERIFORMES,blythii
Sturnidae,Onychognathus,False,PASSERIFORMES,frater
Sturnidae,Onychognathus,False,PASSERIFORMES,tristramii
Sturnidae,Onychognathus,False,PASSERIFORMES,nabouroup
Sturnidae,Onychognathus,False,PASSERIFORMES,salvadorii
Sturnidae,Onychognathus,False,PASSERIFORMES,albirostris
Sturnidae,Onychognathus,False,PASSERIFORMES,neumanni
Sturnidae,Poeoptera,False,PASSERIFORMES,stuhlmanni
Sturnidae,Poeoptera,False,PASSERIFORMES,kenricki
Sturnidae,Poeoptera,False,PASSERIFORMES,lugubris
Sturnidae,Poeoptera,False,PASSERIFORMES,sharpii
Sturnidae,Poeoptera,False,PASSERIFORMES,femoralis
Sturnidae,Grafisia,False,PASSERIFORMES,torquata
Sturnidae,Speculipastor,False,PASSERIFORMES,bicolor
Sturnidae,Neocichla,False,PASSERIFORMES,gutturalis
Sturnidae,Rhabdornis,False,PASSERIFORMES,mystacalis
Sturnidae,Rhabdornis,False,PASSERIFORMES,inornatus
Sturnidae,Rhabdornis,False,PASSERIFORMES,grandis
Buphagidae,Buphagus,False,PASSERIFORMES,africanus
Buphagidae,Buphagus,False,PASSERIFORMES,erythrorynchus
Turdidae,Neocossyphus,False,PASSERIFORMES,rufus
Turdidae,Neocossyphus,False,PASSERIFORMES,poensis
Turdidae,Stizorhina,False,PASSERIFORMES,fraseri
Turdidae,Stizorhina,False,PASSERIFORMES,finschi
Turdidae,Geokichla,False,PASSERIFORMES,schistacea
Turdidae,Geokichla,False,PASSERIFORMES,dumasi
Turdidae,Geokichla,False,PASSERIFORMES,joiceyi
Turdidae,Geokichla,False,PASSERIFORMES,interpres
Turdidae,Geokichla,False,PASSERIFORMES,leucolaema
Turdidae,Geokichla,False,PASSERIFORMES,erythronota
Turdidae,Geokichla,False,PASSERIFORMES,mendeni
Turdidae,Geokichla,False,PASSERIFORMES,dohertyi
Turdidae,Geokichla,False,PASSERIFORMES,wardii
Turdidae,Geokichla,False,PASSERIFORMES,cinerea
Turdidae,Geokichla,False,PASSERIFORMES,peronii
Turdidae,Geokichla,False,PASSERIFORMES,citrina
Turdidae,Geokichla,False,PASSERIFORMES,sibirica
Turdidae,Geokichla,False,PASSERIFORMES,piaggiae
Turdidae,Geokichla,False,PASSERIFORMES,crossleyi
Turdidae,Geokichla,False,PASSERIFORMES,gurneyi
Turdidae,Geokichla,False,PASSERIFORMES,oberlaenderi
Turdidae,Geokichla,False,PASSERIFORMES,camaronensis
Turdidae,Geokichla,False,PASSERIFORMES,princei
Turdidae,Geokichla,False,PASSERIFORMES,guttata
Turdidae,Geokichla,False,PASSERIFORMES,spiloptera
Turdidae,Zoothera,False,PASSERIFORMES,heinrichi
Turdidae,Zoothera,False,PASSERIFORMES,everetti
Turdidae,Zoothera,False,PASSERIFORMES,andromedae
Turdidae,Zoothera,False,PASSERIFORMES,mollissima
Turdidae,Zoothera,False,PASSERIFORMES,griseiceps
Turdidae,Zoothera,False,PASSERIFORMES,salimalii
Turdidae,Zoothera,False,PASSERIFORMES,dixoni
Turdidae,Zoothera,False,PASSERIFORMES,aurea
Turdidae,Zoothera,False,PASSERIFORMES,major
Turdidae,Zoothera,False,PASSERIFORMES,dauma
Turdidae,Zoothera,False,PASSERIFORMES,terrestris
Turdidae,Zoothera,False,PASSERIFORMES,neilgherriensis
Turdidae,Zoothera,False,PASSERIFORMES,imbricata
Turdidae,Zoothera,False,PASSERIFORMES,machiki
Turdidae,Zoothera,False,PASSERIFORMES,heinei
Turdidae,Zoothera,False,PASSERIFORMES,lunulata
Turdidae,Zoothera,False,PASSERIFORMES,talaseae
Turdidae,Zoothera,False,PASSERIFORMES,margaretae
Turdidae,Zoothera,False,PASSERIFORMES,turipavae
Turdidae,Zoothera,False,PASSERIFORMES,monticola
Turdidae,Zoothera,False,PASSERIFORMES,marginata
Turdidae,Ixoreus,False,PASSERIFORMES,naevius
Turdidae,Ridgwayia,False,PASSERIFORMES,pinicola
Turdidae,Cataponera,False,PASSERIFORMES,turdoides
Turdidae,Grandala,False,PASSERIFORMES,coelicolor
Turdidae,Sialia,False,PASSERIFORMES,sialis
Turdidae,Sialia,False,PASSERIFORMES,mexicana
Turdidae,Sialia,False,PASSERIFORMES,currucoides
Turdidae,Myadestes,False,PASSERIFORMES,obscurus
Turdidae,Myadestes,False,PASSERIFORMES,myadestinus
Turdidae,Myadestes,False,PASSERIFORMES,palmeri
Turdidae,Myadestes,False,PASSERIFORMES,lanaiensis
Turdidae,Myadestes,False,PASSERIFORMES,townsendi
Turdidae,Myadestes,False,PASSERIFORMES,occidentalis
Turdidae,Myadestes,False,PASSERIFORMES,elisabeth
Turdidae,Myadestes,False,PASSERIFORMES,genibarbis
Turdidae,Myadestes,False,PASSERIFORMES,melanops
Turdidae,Myadestes,False,PASSERIFORMES,coloratus
Turdidae,Myadestes,True,PASSERIFORMES,ralloides
